30,42,1967/3/10,2454
138,121,1967/3/10,2454
143,138,1967/3/12,2454
42,59,1967/3/12,2454
101,131,1967/3/12,2454
45,42,1967/3/14,2454
75,59,1967/3/16,2454
88,121,1967/3/18,2454
132,97,1967/3/19,2455
52,42,1967/3/19,2455
21,10,1967/3/19,2455
145,8,1967/3/22,2455
137,17,1967/3/22,2455
11,35,1967/3/22,2455
16,47,1967/3/22,2455
107,118,1967/3/22,2455
141,118,1967/3/24,2455
17,37,1967/3/27,2455
130,131,1967/3/28,2455
118,109,1967/3/29,2456
121,88,1967/4/2,2456
118,108,1967/4/2,2456
112,12,1967/4/5,2456
16,81,1967/4/8,2457
145,158,1967/4/9,2457
4,3,1967/4/12,2457
2,1,1967/4/15,2457
10,12,1967/4/16,2457
21,32,1967/4/16,2457
132,88,1967/4/19,2458
8,33,1967/4/23,2458
35,137,1967/4/23,2458
131,120,1967/4/30,2459
14,13,1967/5/3,2459
33,16,1967/5/3,2459
131,101,1967/5/7,2459
20,60,1967/5/10,2460
8,12,1967/5/10,2460
1,22,1967/5/10,2460
81,33,1967/5/14,2460
65,66,1967/5/14,2460
65,66,1967/5/15,2460
64,1,1967/5/16,2460
132,85,1967/5/17,2460
15,112,1967/5/17,2460
58,13,1967/5/21,2461
32,10,1967/5/21,2461
23,8,1967/5/24,2461
2,31,1967/5/24,2461
97,88,1967/5/24,2461
14,35,1967/5/24,2461
7,2,1967/5/27,2461
22,42,1967/5/28,2462
31,41,1967/5/31,2462
20,19,1967/6/1,2462
22,42,1967/6/1,2462
15,37,1967/6/1,2462
11,22,1967/6/3,2462
55,42,1967/6/4,2462
23,112,1967/6/4,2462
19,37,1967/6/8,2463
22,7,1967/6/11,2463
15,47,1967/6/11,2463
13,41,1967/6/18,2464
54,83,1967/6/22,2464
23,15,1967/6/25,2464
35,17,1967/6/25,2464
6,24,1967/6/25,2464
6,24,1967/6/28,2465
19,47,1967/6/29,2465
6,24,1967/7/1,2465
85,83,1967/7/6,2465
127,97,1967/7/8,2466
85,83,1967/7/8,2466
22,60,1967/7/16,2466
51,6,1967/7/28,2468
96,110,1967/7/29,2468
53,65,1967/7/30,2468
51,6,1967/7/30,2468
53,65,1967/7/31,2468
25,96,1967/8/1,2468
159,85,1967/8/1,2468
153,158,1967/8/1,2468
88,91,1967/8/2,2468
53,65,1967/8/2,2468
85,84,1967/8/2,2468
25,46,1967/8/3,2468
25,110,1967/8/5,2468
96,46,1967/8/5,2468
110,46,1967/8/7,2469
88,133,1967/8/10,2469
107,141,1967/8/10,2469
109,292,1967/8/10,2469
15,20,1967/8/10,2469
110,96,1967/8/11,2469
108,136,1967/8/11,2469
107,118,1967/8/12,2469
77,141,1967/8/12,2469
103,96,1967/8/13,2469
88,121,1967/8/13,2469
77,292,1967/8/13,2469
110,108,1967/8/13,2469
103,108,1967/8/15,2469
18,9,1967/8/15,2469
110,136,1967/8/15,2469
109,118,1967/8/15,2469
141,292,1967/8/15,2469
107,77,1967/8/16,2470
84,85,1967/8/16,2470
120,131,1967/8/16,2470
118,292,1967/8/16,2470
107,292,1967/8/18,2470
96,136,1967/8/18,2470
103,110,1967/8/19,2470
49,88,1967/8/19,2470
109,77,1967/8/19,2470
141,118,1967/8/19,2470
103,136,1967/8/20,2470
77,118,1967/8/20,2470
49,88,1967/8/20,2470
96,108,1967/8/20,2470
103,118,1967/8/22,2470
77,136,1967/8/22,2470
42,9,1967/8/22,2470
23,80,1967/8/23,2470
107,110,1967/8/23,2470
109,96,1967/8/23,2470
108,292,1967/8/24,2470
107,136,1967/8/25,2470
109,118,1967/8/25,2470
103,96,1967/8/26,2471
77,110,1967/8/26,2471
108,118,1967/8/28,2471
22,20,1967/8/30,2471
88,97,1967/9/1,2471
19,15,1967/9/3,2471
7,8,1967/9/6,2472
20,22,1967/9/6,2472
12,112,1967/9/13,2472
88,85,1967/9/17,2473
32,11,1967/9/17,2473
18,24,1967/9/19,2473
7,20,1967/9/24,2473
19,23,1967/9/24,2473
16,11,1967/9/27,2474
8,112,1967/9/27,2474
133,158,1967/9/27,2474
97,101,1967/9/28,2474
49,54,1967/9/30,2474
13,31,1967/10/1,2474
97,158,1967/10/1,2474
22,14,1967/10/1,2474
85,54,1967/10/3,2474
23,12,1967/10/4,2474
60,7,1967/10/4,2474
49,95,1967/10/4,2474
59,78,1967/10/5,2475
54,95,1967/10/6,2475
16,33,1967/10/7,2475
108,107,1967/10/7,2475
10,32,1967/10/8,2475
47,22,1967/10/8,2475
49,85,1967/10/9,2475
56,45,1967/10/10,2475
85,88,1967/10/10,2475
85,95,1967/10/10,2475
112,23,1967/10/11,2475
26,9,1967/10/13,2475
94,101,1967/10/14,2475
7,22,1967/10/15,2476
149,88,1967/10/20,2476
97,101,1967/10/21,2476
4,1,1967/10/21,2476
3,2,1967/10/21,2476
23,20,1967/10/22,2476
30,56,1967/10/22,2476
31,13,1967/10/22,2476
59,78,1967/10/24,2476
11,10,1967/10/28,2477
56,29,1967/10/29,2477
112,8,1967/10/29,2477
32,35,1967/10/29,2477
54,91,1967/10/29,2477
60,22,1967/10/31,2477
17,137,1967/11/1,2477
12,33,1967/11/1,2477
109,141,1967/11/4,2478
118,108,1967/11/4,2478
39,34,1967/11/5,2478
7,60,1967/11/5,2478
56,30,1967/11/5,2478
107,96,1967/11/5,2478
92,78,1967/11/5,2478
15,19,1967/11/5,2478
96,141,1967/11/7,2478
118,39,1967/11/7,2478
18,9,1967/11/8,2478
107,109,1967/11/8,2478
99,34,1967/11/8,2478
34,108,1967/11/8,2478
92,63,1967/11/8,2478
14,137,1967/11/8,2478
107,141,1967/11/10,2478
118,34,1967/11/10,2478
39,108,1967/11/11,2478
63,78,1967/11/11,2478
96,109,1967/11/11,2478
39,109,1967/11/12,2478
47,15,1967/11/12,2478
103,77,1967/11/12,2478
37,19,1967/11/12,2478
118,96,1967/11/12,2478
33,81,1967/11/12,2478
79,125,1967/11/12,2478
39,96,1967/11/14,2479
118,109,1967/11/14,2479
158,133,1967/11/15,2479
77,117,1967/11/15,2479
41,13,1967/11/15,2479
103,115,1967/11/16,2479
109,34,1967/11/16,2479
14,17,1967/11/18,2479
103,117,1967/11/19,2479
10,21,1967/11/22,2479
13,58,1967/11/22,2479
2,4,1967/11/22,2479
35,16,1967/11/22,2479
1,3,1967/11/22,2479
142,144,1967/11/22,2479
127,88,1967/11/24,2480
79,84,1967/11/25,2480
47,37,1967/11/26,2480
158,131,1967/11/26,2480
140,151,1967/11/26,2480
86,41,1967/11/26,2480
59,48,1967/11/26,2480
79,84,1967/11/26,2480
62,139,1967/11/27,2480
117,41,1967/11/28,2480
12,22,1967/11/29,2480
139,151,1967/11/29,2480
62,140,1967/11/30,2480
140,139,1967/12/2,2480
94,144,1967/12/2,2480
59,48,1967/12/2,2480
62,151,1967/12/3,2480
133,132,1967/12/3,2480
2,22,1967/12/6,2481
84,91,1967/12/6,2481
42,8,1967/12/6,2481
42,8,1967/12/8,2481
160,124,1967/12/10,2481
18,8,1967/12/13,2481
18,22,1967/12/16,2482
81,16,1967/12/17,2482
49,83,1967/12/17,2482
37,47,1967/12/17,2482
11,21,1967/12/23,2482
17,14,1967/12/23,2482
101,97,1967/12/23,2482
88,35,1967/12/24,2483
91,49,1967/12/31,2483
49,83,1967/12/31,2483
64,10,1968/1/10,2484
145,131,1968/1/12,2484
132,88,1968/1/12,2484
91,54,1968/1/12,2484
97,142,1968/1/12,2484
145,54,1968/1/14,2485
132,142,1968/1/14,2485
88,97,1968/1/14,2485
91,131,1968/1/14,2485
132,97,1968/1/16,2485
88,142,1968/1/16,2485
91,145,1968/1/16,2485
131,54,1968/1/16,2485
91,88,1968/1/19,2485
97,131,1968/1/19,2485
88,97,1968/1/21,2485
91,131,1968/1/21,2485
101,94,1968/1/27,2486
64,14,1968/2/14,2488
137,14,1968/2/17,2488
64,15,1968/2/19,2488
1,2,1968/2/24,2489
158,144,1968/2/25,2489
31,15,1968/2/28,2489
3,4,1968/2/28,2489
42,22,1968/3/3,2490
10,16,1968/3/6,2490
144,88,1968/3/7,2490
42,22,1968/3/7,2490
42,22,1968/3/10,2490
41,124,1968/3/13,2491
126,145,1968/3/17,2491
42,25,1968/3/26,2492
39,25,1968/3/30,2492
39,25,1968/3/31,2492
144,158,1968/3/31,2492
144,158,1968/4/2,2493
2,31,1968/4/3,2493
39,25,1968/4/4,2493
57,65,1968/4/6,2493
47,17,1968/4/6,2493
11,33,1968/4/6,2493
12,10,1968/4/7,2493
120,144,1968/4/7,2493
57,65,1968/4/8,2493
127,144,1968/4/10,2493
78,65,1968/4/11,2493
78,65,1968/4/14,2494
14,16,1968/4/17,2494
17,47,1968/4/20,2494
32,41,1968/4/24,2495
22,10,1968/4/24,2495
33,11,1968/4/24,2495
13,33,1968/4/27,2495
7,35,1968/5/1,2495
32,12,1968/5/1,2495
161,125,1968/5/1,2495
15,31,1968/5/2,2496
8,22,1968/5/4,2496
56,30,1968/5/7,2496
49,101,1968/5/8,2496
31,2,1968/5/8,2496
3,16,1968/5/8,2496
86,107,1968/5/10,2496
103,136,1968/5/11,2496
22,8,1968/5/11,2496
107,64,1968/5/12,2497
86,136,1968/5/13,2497
103,64,1968/5/14,2497
107,136,1968/5/15,2497
58,32,1968/5/15,2497
26,9,1968/5/15,2497
86,103,1968/5/16,2497
64,136,1968/5/17,2497
103,107,1968/5/18,2497
7,137,1968/5/19,2497
97,131,1968/5/19,2497
86,64,1968/5/19,2497
42,6,1968/5/21,2497
2,15,1968/5/22,2498
42,6,1968/5/28,2498
12,1,1968/5/30,2498
16,2,1968/6/1,2499
26,6,1968/6/2,2499
20,23,1968/6/4,2499
9,6,1968/6/5,2499
2,33,1968/6/5,2499
17,22,1968/6/5,2499
35,12,1968/6/5,2499
2,22,1968/6/8,2499
17,33,1968/6/8,2499
24,6,1968/6/9,2499
19,32,1968/6/9,2499
17,33,1968/6/10,2499
24,6,1968/6/12,2500
16,24,1968/6/16,2500
22,7,1968/6/16,2500
20,10,1968/6/19,2500
32,24,1968/6/20,2500
6,9,1968/6/20,2500
13,24,1968/6/23,2501
23,19,1968/6/23,2501
33,24,1968/6/25,2501
15,23,1968/6/27,2501
83,54,1968/6/29,2501
37,24,1968/6/30,2501
83,54,1968/6/30,2501
83,54,1968/7/2,2502
83,54,1968/7/4,2502
125,49,1968/7/6,2502
42,24,1968/7/7,2502
42,24,1968/7/10,2502
125,180,1968/7/13,2503
51,24,1968/7/14,2503
52,56,1968/7/17,2503
51,24,1968/7/17,2503
80,19,1968/7/18,2503
161,125,1968/7/20,2503
26,24,1968/7/25,2504
26,24,1968/7/28,2504
56,52,1968/7/31,2505
15,22,1968/8/1,2505
24,9,1968/8/7,2505
103,118,1968/8/10,2506
96,292,1968/8/10,2506
24,9,1968/8/11,2506
107,141,1968/8/11,2506
108,136,1968/8/11,2506
103,107,1968/8/12,2506
77,118,1968/8/12,2506
110,292,1968/8/12,2506
96,108,1968/8/12,2506
103,141,1968/8/14,2506
96,136,1968/8/14,2506
109,118,1968/8/14,2506
56,30,1968/8/15,2506
107,77,1968/8/15,2506
110,108,1968/8/15,2506
141,118,1968/8/15,2506
103,77,1968/8/17,2506
110,96,1968/8/17,2506
107,118,1968/8/18,2506
109,103,1968/8/18,2506
19,20,1968/8/18,2506
51,18,1968/8/18,2506
108,292,1968/8/18,2506
77,141,1968/8/19,2506
110,136,1968/8/19,2506
103,110,1968/8/21,2507
96,141,1968/8/21,2507
51,18,1968/8/21,2507
109,292,1968/8/22,2507
77,96,1968/8/24,2507
110,292,1968/8/24,2507
109,103,1968/8/25,2507
108,96,1968/8/27,2507
108,118,1968/8/28,2507
77,110,1968/8/29,2507
51,9,1968/8/29,2507
77,118,1968/8/30,2508
108,110,1968/8/30,2508
51,9,1968/9/1,2508
65,66,1968/9/1,2508
12,21,1968/9/4,2508
64,4,1968/9/10,2509
56,29,1968/9/11,2509
20,15,1968/9/11,2509
19,15,1968/9/15,2509
5,64,1968/9/15,2509
34,100,1968/9/17,2509
99,100,1968/9/19,2510
97,127,1968/9/22,2510
14,7,1968/9/22,2510
23,13,1968/9/25,2510
11,16,1968/9/25,2510
5,64,1968/9/25,2510
33,20,1968/9/25,2510
85,54,1968/9/28,2510
49,95,1968/9/29,2511
42,91,1968/9/29,2511
85,49,1968/10/1,2511
54,95,1968/10/2,2511
61,29,1968/10/4,2511
49,54,1968/10/4,2511
85,95,1968/10/5,2511
27,152,1968/10/6,2511
65,78,1968/10/6,2511
34,99,1968/10/8,2511
65,78,1968/10/8,2511
10,20,1968/10/9,2512
15,19,1968/10/9,2512
41,47,1968/10/9,2512
54,83,1968/10/9,2512
14,60,1968/10/12,2512
54,83,1968/10/12,2512
7,16,1968/10/13,2512
49,83,1968/10/13,2512
91,141,1968/10/15,2512
10,33,1968/10/16,2512
68,42,1968/10/16,2512
23,1,1968/10/16,2512
11,31,1968/10/17,2512
152,27,1968/10/20,2513
13,23,1968/10/20,2513
45,5,1968/10/20,2513
51,42,1968/10/20,2513
32,112,1968/10/20,2513
45,5,1968/10/21,2513
83,85,1968/10/22,2513
18,42,1968/10/23,2513
45,5,1968/10/23,2513
4,41,1968/10/23,2513
3,17,1968/10/23,2513
83,85,1968/10/24,2513
6,42,1968/10/26,2513
47,12,1968/10/27,2513
37,35,1968/10/27,2513
33,31,1968/10/27,2513
83,121,1968/10/27,2513
101,141,1968/10/28,2513
32,58,1968/10/30,2514
24,42,1968/10/31,2514
24,42,1968/11/3,2514
126,142,1968/11/3,2514
5,152,1968/11/3,2514
11,19,1968/11/6,2514
35,2,1968/11/6,2514
1,7,1968/11/6,2514
121,83,1968/11/8,2515
58,7,1968/11/10,2515
152,5,1968/11/11,2515
63,78,1968/11/11,2515
29,56,1968/11/14,2515
63,92,1968/11/14,2515
78,92,1968/11/16,2515
94,106,1968/11/16,2515
145,124,1968/11/17,2515
30,59,1968/11/17,2515
83,84,1968/11/17,2515
139,62,1968/11/18,2516
103,150,1968/11/20,2516
23,21,1968/11/20,2516
62,140,1968/11/20,2516
30,59,1968/11/20,2516
141,108,1968/11/20,2516
110,109,1968/11/21,2516
103,108,1968/11/22,2516
141,150,1968/11/22,2516
137,16,1968/11/23,2516
62,151,1968/11/23,2516
45,59,1968/11/23,2516
35,14,1968/11/23,2516
103,110,1968/11/24,2516
88,124,1968/11/24,2516
150,109,1968/11/24,2516
65,61,1968/11/24,2516
45,59,1968/11/25,2516
110,108,1968/11/26,2516
9,18,1968/11/27,2516
29,48,1968/11/27,2516
110,109,1968/11/28,2517
141,103,1968/11/29,2517
128,124,1968/12/1,2517
29,48,1968/12/1,2517
56,65,1968/12/1,2517
97,142,1968/12/1,2517
141,109,1968/12/1,2517
103,110,1968/12/2,2517
18,9,1968/12/4,2517
58,23,1968/12/4,2517
61,65,1968/12/5,2517
52,48,1968/12/5,2517
101,128,1968/12/7,2517
45,30,1968/12/8,2518
52,48,1968/12/8,2518
84,83,1968/12/8,2518
99,105,1968/12/9,2518
137,1,1968/12/11,2518
2,47,1968/12/11,2518
60,37,1968/12/11,2518
31,10,1968/12/11,2518
41,4,1968/12/11,2518
56,61,1968/12/12,2518
49,121,1968/12/12,2518
24,16,1968/12/14,2518
94,144,1968/12/14,2518
56,61,1968/12/15,2518
99,105,1968/12/15,2518
9,32,1968/12/17,2518
24,33,1968/12/17,2518
18,16,1968/12/18,2519
24,33,1968/12/19,2519
9,33,1968/12/22,2519
128,101,1968/12/22,2519
52,29,1968/12/22,2519
42,16,1968/12/22,2519
65,56,1968/12/22,2519
29,52,1968/12/29,2520
124,145,1968/12/29,2520
42,17,1969/1/1,2520
91,162,1969/1/5,2520
42,17,1969/1/5,2520
142,126,1969/1/5,2520
49,85,1969/1/6,2520
162,54,1969/1/7,2521
49,121,1969/1/8,2521
121,85,1969/1/10,2521
91,54,1969/1/11,2521
152,23,1969/1/12,2521
91,121,1969/1/12,2521
2,35,1969/1/15,2521
65,23,1969/1/15,2521
160,41,1969/1/17,2522
127,153,1969/1/19,2522
132,142,1969/1/22,2522
42,23,1969/1/22,2522
142,128,1969/1/24,2522
88,142,1969/1/26,2522
143,91,1969/1/26,2522
88,128,1969/1/30,2523
125,79,1969/2/1,2523
144,94,1969/2/2,2523
54,128,1969/2/2,2523
42,68,1969/2/4,2523
45,48,1969/2/6,2524
45,48,1969/2/8,2524
79,125,1969/2/8,2524
91,143,1969/2/9,2524
126,8,1969/2/9,2524
79,125,1969/2/9,2524
11,8,1969/2/12,2524
126,142,1969/2/13,2524
49,85,1969/2/16,2525
68,22,1969/2/20,2525
10,31,1969/2/23,2525
30,45,1969/2/23,2525
33,15,1969/2/26,2526
85,49,1969/3/1,2526
86,138,1969/3/7,2526
145,126,1969/3/9,2527
138,117,1969/3/10,2527
2,11,1969/3/12,2527
86,117,1969/3/12,2527
64,60,1969/3/12,2527
9,26,1969/3/19,2528
60,137,1969/3/25,2528
16,3,1969/3/26,2528
12,21,1969/3/26,2528
31,14,1969/3/26,2528
112,17,1969/3/29,2529
37,42,1969/4/6,2529
24,51,1969/4/7,2530
24,51,1969/4/9,2530
26,9,1969/4/9,2530
21,42,1969/4/10,2530
10,42,1969/4/16,2530
112,3,1969/4/16,2530
60,35,1969/4/16,2530
12,13,1969/4/16,2530
37,14,1969/4/16,2530
1,16,1969/4/16,2530
137,7,1969/4/19,2531
45,5,1969/4/20,2531
32,21,1969/4/20,2531
47,21,1969/4/23,2531
64,7,1969/4/23,2531
31,42,1969/4/23,2531
66,65,1969/4/26,2531
122,7,1969/4/27,2532
124,126,1969/4/27,2532
11,35,1969/4/30,2532
31,33,1969/4/30,2532
41,32,1969/4/30,2532
15,42,1969/5/1,2532
4,2,1969/5/3,2532
3,1,1969/5/3,2532
91,121,1969/5/4,2532
58,13,1969/5/4,2532
37,60,1969/5/4,2532
23,42,1969/5/6,2532
1,4,1969/5/6,2532
120,144,1969/5/6,2532
2,3,1969/5/7,2533
12,32,1969/5/7,2533
68,51,1969/5/8,2533
19,42,1969/5/8,2533
2,1,1969/5/10,2533
16,7,1969/5/10,2533
101,97,1969/5/10,2533
4,3,1969/5/10,2533
121,91,1969/5/11,2533
5,45,1969/5/11,2533
56,51,1969/5/14,2533
14,35,1969/5/14,2533
1,137,1969/5/17,2534
97,101,1969/5/18,2534
126,124,1969/5/18,2534
42,51,1969/5/20,2534
16,137,1969/5/21,2534
144,106,1969/5/22,2534
42,51,1969/5/22,2534
15,20,1969/5/22,2534
17,47,1969/5/24,2534
8,13,1969/5/25,2534
23,58,1969/5/27,2535
18,9,1969/5/28,2535
42,2,1969/6/1,2535
15,19,1969/6/1,2535
42,2,1969/6/3,2535
20,33,1969/6/4,2535
52,56,1969/6/8,2536
58,8,1969/6/8,2536
26,18,1969/6/8,2536
6,2,1969/6/8,2536
9,18,1969/6/11,2536
24,2,1969/6/12,2536
124,126,1969/6/13,2536
47,32,1969/6/15,2536
68,18,1969/6/15,2536
23,8,1969/6/15,2536
56,52,1969/6/15,2536
51,68,1969/6/18,2537
19,15,1969/6/19,2537
69,68,1969/6/22,2537
112,18,1969/6/22,2537
80,152,1969/6/23,2537
23,15,1969/6/25,2537
20,31,1969/6/25,2537
112,18,1969/6/25,2537
52,56,1969/6/27,2538
51,6,1969/6/27,2538
23,152,1969/7/1,2538
82,125,1969/7/1,2538
68,6,1969/7/2,2538
19,152,1969/7/3,2538
18,26,1969/7/6,2539
69,6,1969/7/6,2539
125,161,1969/7/6,2539
112,44,1969/7/9,2539
51,26,1969/7/9,2539
18,6,1969/7/13,2539
51,26,1969/7/18,2540
6,69,1969/7/20,2540
132,124,1969/7/21,2540
19,80,1969/7/21,2540
39,60,1969/7/23,2540
20,80,1969/7/24,2540
112,22,1969/7/25,2540
99,34,1969/7/25,2540
50,9,1969/7/27,2541
18,69,1969/7/27,2541
68,102,1969/7/27,2541
99,34,1969/7/27,2541
99,34,1969/7/29,2541
102,68,1969/8/2,2541
69,18,1969/8/3,2541
51,9,1969/8/3,2541
68,24,1969/8/6,2542
22,15,1969/8/6,2542
102,26,1969/8/6,2542
50,51,1969/8/10,2542
68,26,1969/8/10,2542
6,18,1969/8/10,2542
102,24,1969/8/10,2542
100,148,1969/8/14,2542
105,113,1969/8/14,2542
132,131,1969/8/15,2543
99,148,1969/8/15,2543
100,105,1969/8/16,2543
97,153,1969/8/17,2543
26,24,1969/8/17,2543
51,50,1969/8/17,2543
100,99,1969/8/18,2543
148,105,1969/8/18,2543
113,148,1969/8/20,2543
24,68,1969/8/21,2543
26,102,1969/8/21,2543
99,105,1969/8/22,2543
157,100,1969/8/22,2543
9,50,1969/8/24,2543
127,130,1969/8/24,2543
24,102,1969/8/24,2543
20,19,1969/8/24,2543
26,68,1969/8/24,2543
15,64,1969/8/25,2544
32,19,1969/8/27,2544
83,125,1969/8/30,2544
9,51,1969/8/31,2544
24,26,1969/8/31,2544
83,125,1969/8/31,2544
83,125,1969/9/2,2544
33,35,1969/9/3,2544
32,12,1969/9/7,2545
23,20,1969/9/10,2545
4,22,1969/9/10,2545
19,11,1969/9/10,2545
41,117,1969/9/10,2545
86,117,1969/9/13,2545
101,121,1969/9/13,2545
13,8,1969/9/14,2546
56,29,1969/9/14,2546
108,34,1969/9/16,2546
41,86,1969/9/17,2546
44,145,1969/9/19,2546
7,16,1969/9/21,2546
45,56,1969/9/21,2546
58,1,1969/9/21,2546
126,101,1969/9/21,2546
153,97,1969/9/21,2546
19,23,1969/9/21,2546
47,16,1969/9/24,2547
15,8,1969/9/24,2547
41,14,1969/9/24,2547
33,22,1969/9/24,2547
54,85,1969/9/27,2547
145,44,1969/9/28,2547
56,45,1969/9/28,2547
64,34,1969/9/28,2547
49,95,1969/9/28,2547
54,95,1969/9/30,2547
64,34,1969/10/1,2547
49,85,1969/10/1,2547
121,101,1969/10/3,2547
85,95,1969/10/3,2547
54,49,1969/10/4,2548
65,66,1969/10/5,2548
13,58,1969/10/7,2548
45,56,1969/10/8,2548
54,91,1969/10/9,2548
25,39,1969/10/10,2548
121,126,1969/10/10,2548
96,25,1969/10/12,2548
21,32,1969/10/12,2548
133,131,1969/10/12,2548
35,37,1969/10/12,2548
62,65,1969/10/14,2549
96,39,1969/10/14,2549
60,14,1969/10/15,2549
58,23,1969/10/15,2549
22,41,1969/10/15,2549
31,20,1969/10/15,2549
15,11,1969/10/15,2549
124,156,1969/10/15,2549
39,25,1969/10/16,2549
62,65,1969/10/16,2549
96,25,1969/10/18,2549
33,10,1969/10/19,2549
96,39,1969/10/20,2549
16,1,1969/10/22,2549
8,23,1969/10/22,2549
12,47,1969/10/22,2549
22,4,1969/10/22,2549
3,112,1969/10/22,2549
145,156,1969/10/23,2549
66,78,1969/10/23,2549
131,133,1969/10/26,2550
126,121,1969/10/26,2550
145,126,1969/10/30,2550
109,141,1969/10/30,2550
103,108,1969/10/31,2550
77,292,1969/10/31,2550
11,15,1969/11/1,2550
110,141,1969/11/1,2550
103,77,1969/11/2,2550
44,121,1969/11/2,2550
108,292,1969/11/2,2550
14,37,1969/11/2,2550
103,292,1969/11/4,2551
77,108,1969/11/4,2551
17,3,1969/11/4,2551
7,1,1969/11/5,2551
8,58,1969/11/5,2551
48,71,1969/11/5,2551
42,10,1969/11/5,2551
12,2,1969/11/5,2551
110,108,1969/11/6,2551
77,141,1969/11/7,2551
109,103,1969/11/7,2551
77,292,1969/11/8,2551
101,126,1969/11/8,2551
103,108,1969/11/9,2551
131,126,1969/11/9,2551
109,110,1969/11/9,2551
32,47,1969/11/9,2551
151,62,1969/11/9,2551
152,80,1969/11/11,2551
66,65,1969/11/11,2551
140,139,1969/11/11,2551
42,19,1969/11/11,2551
108,77,1969/11/11,2551
132,144,1969/11/12,2551
151,139,1969/11/12,2551
62,140,1969/11/13,2552
30,19,1969/11/13,2552
62,139,1969/11/14,2552
151,140,1969/11/15,2552
35,60,1969/11/16,2552
41,22,1969/11/16,2552
138,32,1969/11/18,2552
96,150,1969/11/19,2552
141,109,1969/11/19,2552
118,292,1969/11/20,2552
96,109,1969/11/21,2552
141,150,1969/11/21,2552
88,83,1969/11/22,2552
110,118,1969/11/22,2552
17,112,1969/11/22,2552
108,292,1969/11/22,2552
150,109,1969/11/23,2553
141,96,1969/11/23,2553
79,39,1969/11/23,2553
110,292,1969/11/24,2553
108,118,1969/11/24,2553
110,150,1969/11/26,2553
96,118,1969/11/26,2553
39,79,1969/11/27,2553
29,61,1969/11/27,2553
48,42,1969/11/27,2553
110,96,1969/11/28,2553
150,118,1969/11/28,2553
30,61,1969/11/29,2553
48,59,1969/11/30,2553
125,79,1969/12/1,2553
61,59,1969/12/2,2553
13,8,1969/12/3,2554
29,59,1969/12/4,2554
64,39,1969/12/4,2554
42,61,1969/12/4,2554
145,119,1969/12/5,2554
48,61,1969/12/6,2554
29,30,1969/12/7,2554
21,47,1969/12/7,2554
138,112,1969/12/8,2554
2,37,1969/12/10,2554
39,64,1969/12/14,2555
88,101,1969/12/14,2555
44,112,1969/12/19,2555
126,47,1969/12/28,2556
122,21,1970/1/4,2557
2,12,1970/1/14,2558
64,12,1970/1/28,2559
51,13,1970/2/4,2560
128,131,1970/2/6,2560
121,91,1970/2/6,2560
88,97,1970/2/7,2560
44,144,1970/2/7,2560
51,13,1970/2/7,2560
128,91,1970/2/8,2560
121,131,1970/2/8,2560
88,144,1970/2/9,2560
44,97,1970/2/9,2560
51,35,1970/2/9,2560
91,131,1970/2/10,2560
121,128,1970/2/10,2560
88,44,1970/2/11,2561
97,144,1970/2/11,2561
31,16,1970/2/11,2561
97,131,1970/2/14,2561
51,22,1970/2/14,2561
121,44,1970/2/14,2561
42,47,1970/2/15,2561
44,131,1970/2/16,2561
121,97,1970/2/16,2561
42,47,1970/2/18,2561
51,22,1970/2/20,2561
51,47,1970/2/21,2562
31,17,1970/2/21,2562
56,22,1970/2/22,2562
42,15,1970/2/22,2562
51,47,1970/2/24,2562
10,2,1970/2/25,2562
29,56,1970/2/26,2562
42,22,1970/2/26,2562
42,15,1970/3/1,2562
24,9,1970/3/4,2563
51,42,1970/3/5,2563
24,9,1970/3/8,2563
51,42,1970/3/8,2563
42,51,1970/3/15,2564
42,51,1970/3/18,2564
24,18,1970/3/22,2564
158,153,1970/3/22,2564
91,64,1970/3/22,2564
144,131,1970/3/22,2564
24,18,1970/3/26,2565
144,133,1970/3/26,2565
154,165,1970/3/27,2565
160,146,1970/3/28,2565
154,160,1970/3/30,2565
146,165,1970/3/31,2565
6,51,1970/3/31,2565
160,165,1970/4/2,2566
154,146,1970/4/3,2566
9,6,1970/4/8,2566
11,47,1970/4/8,2566
16,35,1970/4/8,2566
33,7,1970/4/8,2566
7,13,1970/4/12,2567
24,26,1970/4/12,2567
33,8,1970/4/12,2567
45,152,1970/4/14,2567
97,131,1970/4/15,2567
6,9,1970/4/15,2567
4,1,1970/4/18,2567
3,2,1970/4/18,2567
97,131,1970/4/19,2567
2,4,1970/4/21,2567
51,56,1970/4/21,2567
1,3,1970/4/22,2568
14,31,1970/4/22,2568
1,2,1970/4/25,2568
3,4,1970/4/25,2568
11,35,1970/4/28,2568
24,7,1970/4/29,2568
42,69,1970/4/29,2568
8,32,1970/5/2,2569
14,11,1970/5/3,2569
47,22,1970/5/5,2569
47,22,1970/5/6,2569
32,58,1970/5/6,2569
35,33,1970/5/6,2569
16,58,1970/5/9,2569
21,13,1970/5/9,2569
37,17,1970/5/10,2569
16,33,1970/5/13,2570
19,13,1970/5/13,2570
144,142,1970/5/14,2570
8,15,1970/5/16,2570
32,112,1970/5/16,2570
144,142,1970/5/17,2570
23,32,1970/5/19,2570
68,2,1970/5/20,2570
69,2,1970/5/24,2571
42,22,1970/5/31,2571
47,51,1970/6/2,2572
2,35,1970/6/2,2572
64,6,1970/6/2,2572
